city,timestamp,aqi,co,no2,o3,so2,pm2_5,pm10,temperature,humidity,collection_status
Mumbai,2025-03-13 15:17:24,5,801.09,17.65,135.9,26.23,105.65,144.27,29.03,74,success
Chennai,2025-03-13 15:17:27,2,747.68,29.13,0.86,29.33,20.15,27.91,28.35,82,success
Kolkata,2025-03-13 15:17:29,4,720.98,22.28,44.35,28.13,52,84.2,28.96,79,success
Bengaluru,2025-03-13 15:17:32,2,660.9,31.53,54.36,13.83,12.37,16.5,27.05,56,success
Ahmedabad,2025-03-13 15:17:34,2,377.18,10.71,60.8,3.49,15.67,36.56,33.04,17,success
Lucknow,2025-03-13 15:17:37,4,801.09,16.62,42.92,5.9,69.21,99.16,24.01,64,success
Hyderabad,2025-03-13 15:17:39,4,1295.09,50.72,67.23,44.82,69.85,86.93,31.19,33,success
Jaipur,2025-03-13 15:17:42,3,447.27,10.71,85.83,7.03,34.53,70.74,25.6,41,success
Patna,2025-03-13 15:17:44,5,1094.82,27.08,73.67,16.45,120.17,155.82,27.97,54,success
Delhi,2025-03-13 16:19:23,5,1388.55,38.39,37.91,25.03,95.55,192.39,24.06,50,success
Mumbai,2025-03-13 16:19:25,5,1094.82,26.73,114.44,30.52,119.8,167.58,28.03,78,success
Chennai,2025-03-13 16:19:27,3,867.84,27.76,0.21,29.33,26.33,35.9,28.33,82,success
Kolkata,2025-03-13 16:19:30,3,674.25,19.19,42.92,24.08,49.32,80.7,27.96,78,success
Bengaluru,2025-03-13 16:19:32,2,614.17,25.71,50.78,12.64,13.66,18.45,25.62,69,success
Ahmedabad,2025-03-13 16:19:34,2,397.21,11.48,55.08,3.7,16.76,38.88,32.04,19,success
Lucknow,2025-03-13 16:19:37,4,867.84,18.34,34.33,5.96,72.9,106.12,24.01,64,success
Hyderabad,2025-03-13 16:19:39,4,1241.68,42.16,64.37,38.15,68.1,86.36,30.19,35,success
Jaipur,2025-03-13 16:19:42,3,447.27,10.54,79.39,6.86,33.16,69.96,24.6,47,success
Patna,2025-03-13 16:19:44,5,1228.33,28.79,60.8,15.26,136.12,176.01,26.97,61,success
Delhi,2025-03-13 17:12:28,5,1295.09,30.85,41.49,20.03,104.21,186.58,26.33,28,success
Mumbai,2025-03-13 17:12:31,5,1628.88,43.18,85.12,39.1,146.19,210.7,28.67,60,success
Chennai,2025-03-13 17:12:34,3,1054.76,27.76,0.05,27.66,35.74,48.03,27.8,83,success
Kolkata,2025-03-13 17:12:37,4,680.92,18.34,41.13,21.7,50.13,82.3,26.28,78,success
Bengaluru,2025-03-13 17:12:40,2,580.79,21.42,45.78,10.49,13.54,18.82,25.28,66,success
Ahmedabad,2025-03-13 17:12:42,2,393.87,10.97,54.36,3.37,17.04,38.18,29.73,24,success
Lucknow,2025-03-13 17:12:45,5,881.2,18.51,31.83,5.42,76.08,109.3,28.63,22,success
Hyderabad,2025-03-13 17:12:48,4,1281.74,41.13,62.94,35.29,70.78,90.15,29.88,23,success
Jaipur,2025-03-13 17:12:51,3,440.6,9.94,75.82,6.44,31.43,66.35,24.52,21,success
Patna,2025-03-13 17:12:53,5,1335.14,29.82,50.07,14.07,146.73,188.47,25.73,22,success
Delhi,2025-03-13 18:21:04,5,1214.98,26.39,48.64,16.21,114.75,175.39,25.81,29,success
Mumbai,2025-03-13 18:21:06,5,2002.72,58.26,63.66,44.82,164.98,239.2,28.49,59,success
Chennai,2025-03-13 18:21:09,3,1241.68,29.82,0.01,27.9,45.35,59.42,27.69,85,success
Kolkata,2025-03-13 18:21:11,3,640.87,17.14,40.05,19.31,49.29,79.27,26.06,77,success
Bengaluru,2025-03-13 18:21:13,2,554.09,19.54,42.92,8.46,13.35,18.41,24.72,67,success
Ahmedabad,2025-03-13 18:21:15,2,360.49,8.14,62.94,2.5,16.28,34.36,28.87,26,success
Lucknow,2025-03-13 18:21:18,5,827.79,16.97,34.69,4.41,75.88,106.66,27.65,23,success
Hyderabad,2025-03-13 18:21:20,4,1228.33,40.44,64.37,32.9,68.43,87.19,29.47,23,success
Jaipur,2025-03-13 18:21:22,3,410.56,9.08,73.67,5.42,29.08,60.89,23.95,18,success
Patna,2025-03-13 18:21:24,5,1388.55,30.16,41.13,12.4,153.09,193.71,24.87,23,success
Delhi,2025-03-13 19:12:25,5,1121.52,25.02,46.49,13.47,110.34,154.24,24.49,34,success
Mumbai,2025-03-13 19:12:28,5,2216.34,72.66,47.21,51.02,177.17,251.18,28.39,61,success
Chennai,2025-03-13 19:12:30,3,1295.09,32.22,0,25.99,47.15,60.41,27.22,85,success
Kolkata,2025-03-13 19:12:32,3,580.79,14.91,41.49,15.5,47.02,72.67,25.41,84,success
Bengaluru,2025-03-13 19:12:35,2,547.41,19.02,42.56,6.02,15.88,20.79,23.61,71,success
Ahmedabad,2025-03-13 19:12:37,2,320.44,4.5,72.96,1.55,16.26,32.3,27.96,31,success
Lucknow,2025-03-13 19:12:40,4,741.01,13.71,42.56,3.13,70.69,98.36,25.39,28,success
Hyderabad,2025-03-13 19:12:42,4,988.01,33.24,71.53,27.66,58.29,74.96,29.01,26,success
Jaipur,2025-03-13 19:12:44,3,400.54,9.25,71.53,5.07,27.68,56.01,22.58,30,success
Patna,2025-03-13 19:12:47,5,1388.55,29.47,33.62,10.49,154.92,191.92,23.51,28,success
Delhi,2025-03-13 20:17:00,5,1148.22,26.39,34.69,12.99,107.44,149.12,24.01,35,success
Mumbai,2025-03-13 20:17:03,5,2803.8,95.96,25.03,64.85,219.79,297.35,28.31,58,success
Chennai,2025-03-13 20:17:05,3,1148.22,31.19,0,21.7,40.34,51.84,27.18,86,success
Kolkata,2025-03-13 20:17:07,3,574.11,14.57,40.77,13.59,47.7,71.39,25.04,87,success
Bengaluru,2025-03-13 20:17:10,2,560.76,18.85,42.2,4.23,20.03,25.44,22.5,75,success
Ahmedabad,2025-03-13 20:17:12,2,303.75,3.34,70.81,1.24,16.94,33.22,27.44,33,success
Lucknow,2025-03-13 20:17:15,4,700.95,12.34,40.77,2.89,67.44,93.12,24.76,29,success
Hyderabad,2025-03-13 20:17:17,4,781.06,23.65,81.54,23.13,51.55,66.72,28.2,28,success
Jaipur,2025-03-13 20:17:20,3,417.23,10.03,67.95,5.48,28.31,54.18,21.93,31,success
Patna,2025-03-13 20:17:22,5,1415.25,28.79,26.46,8.94,158.23,194.71,23.32,29,success
Delhi,2025-03-13 21:13:48,5,1201.63,27.76,24.32,13.35,107.06,151,23.86,35,success
Mumbai,2025-03-13 21:13:50,5,3738.4,123.38,5.59,81.06,290.81,374.98,28.31,56,success
Chennai,2025-03-13 21:13:53,3,947.95,28.45,0,18.36,32.34,42.08,26.63,88,success
Kolkata,2025-03-13 21:13:56,3,607.49,15.42,37.19,13.11,49.41,72.43,24.62,88,success
Bengaluru,2025-03-13 21:13:58,2,554.09,16.97,43.99,3.31,24.39,30.51,22.5,75,success
Ahmedabad,2025-03-13 21:14:01,2,297.07,2.83,68.67,1.24,17.77,35.29,26.94,34,success
Lucknow,2025-03-13 21:14:03,4,694.28,12.34,35.05,3.99,67.03,91.78,24.07,31,success
Hyderabad,2025-03-13 21:14:05,3,667.57,16.28,89.41,20.03,48.27,62.51,27.34,29,success
Jaipur,2025-03-13 21:14:08,3,433.92,10.37,65.09,5.72,29.52,55.74,21.49,33,success
Patna,2025-03-13 21:14:10,5,1455.31,29.13,19.85,7.99,162.22,200.38,23.21,29,success
Delhi,2025-03-13 22:13:47,5,1268.39,29.82,15.91,14.31,109.76,158.25,23.57,35,success
Mumbai,2025-03-13 22:13:50,5,4272.46,132.98,0.45,85.83,333.16,416.81,28.25,54,success
Chennai,2025-03-13 22:13:52,3,774.38,23.99,0.04,15.14,25.16,32.34,26.29,89,success
Kolkata,2025-03-13 22:13:55,4,660.9,17.31,30.04,12.76,52.43,76.69,24.28,88,success
Bengaluru,2025-03-13 22:13:58,3,540.73,14.91,42.92,2.5,26.54,33.35,21.94,78,success
Ahmedabad,2025-03-13 22:14:01,2,300.41,3,64.37,1.36,18.63,36.91,26.24,36,success
Lucknow,2025-03-13 22:14:04,4,707.63,13.02,27.54,5.13,68.55,93.3,23.5,34,success
Hyderabad,2025-03-13 22:14:06,3,594.14,12.68,92.98,17.64,46.24,60.11,26.98,30,success
Jaipur,2025-03-13 22:14:09,3,453.95,11.14,59.37,5.96,31.14,57.39,20.81,35,success
Patna,2025-03-13 22:14:12,5,1495.36,29.82,13.23,7.45,162.99,203.89,22.71,30,success
Delhi,2025-03-13 23:14:22,5,1335.14,31.87,8.32,15.5,114.81,167.89,23.59,34,success
Mumbai,2025-03-13 23:14:25,5,4219.06,127.49,0.09,82.02,333.55,412.11,28.11,54,success
Chennai,2025-03-13 23:14:28,2,687.6,20.74,0.1,13.59,21.35,27.05,26.07,90,success
Kolkata,2025-03-13 23:14:30,4,741.01,19.71,21.82,12.52,57.21,84.14,23.87,87,success
Bengaluru,2025-03-13 23:14:33,3,520.71,13.2,40.05,2.12,26.45,33.61,20.83,81,success
Ahmedabad,2025-03-13 23:14:36,2,307.08,3.86,57.22,1.57,19.29,37.8,25.61,40,success
Lucknow,2025-03-13 23:14:38,4,734.33,13.88,20.56,4.89,71.05,96.38,22.79,36,success
Hyderabad,2025-03-13 23:14:41,3,540.73,10.8,92.98,14.9,43.91,57.12,26.67,31,success
Jaipur,2025-03-13 23:14:43,3,487.33,12.51,51.5,6.38,33.23,58.98,21.35,33,success
Patna,2025-03-13 23:14:46,5,1495.36,29.82,7.33,5.78,153.31,193.69,21.93,31,success
Delhi,2025-03-14 01:10:59,5,1682.28,32.22,0.19,21.7,137.23,208.32,23.83,32,success
Mumbai,2025-03-14 01:11:02,5,3952.03,106.93,0,74.39,314.95,390.57,27.72,61,success
Chennai,2025-03-14 01:11:05,2,714.3,18.68,0.04,17.17,22.72,28.43,25.55,91,success
Kolkata,2025-03-14 01:11:08,5,1028.06,27.42,9.39,16.45,76.36,114.24,24.35,81,success
Bengaluru,2025-03-14 01:11:11,3,594.14,19.19,27.54,3.1,27.36,35.61,20.28,83,success
Ahmedabad,2025-03-14 01:11:13,2,350.48,8.4,44.35,2.35,20.55,41.36,24.63,47,success
Lucknow,2025-03-14 01:11:16,5,821.11,15.94,10.82,5.01,76.69,106.79,21.74,39,success
Hyderabad,2025-03-14 01:11:18,3,587.46,14.4,80.82,13.35,38.51,49.9,25.48,35,success
Jaipur,2025-03-14 01:11:21,3,607.49,16.45,36.84,7.87,38.19,67.08,22.13,42,success
Patna,2025-03-14 01:11:24,5,1348.5,27.08,4.34,5.01,118.02,151.22,21.78,33,success
Delhi,2025-03-14 02:52:06,5,2910.61,34.96,2.57,34.81,200.85,322.25,26.3,28,success
Mumbai,2025-03-14 02:52:09,5,5287.17,106.93,2.91,98.23,389.15,494.96,28.09,58,success
Chennai,2025-03-14 02:52:11,3,1001.36,17.65,6.88,30.99,33,45.23,27.82,87,success
Kolkata,2025-03-14 02:52:14,5,1482.01,31.53,32.19,30.28,108,168.8,29.52,50,success
Bengaluru,2025-03-14 02:52:16,3,867.84,28.79,31.83,6.26,35.59,46.29,25.28,68,success
Ahmedabad,2025-03-14 02:52:18,2,417.23,13.2,45.06,3.46,21.5,48.42,27.05,40,success
Lucknow,2025-03-14 02:52:21,5,974.66,12.85,16.45,7.87,85.23,125.58,28.18,25,success
Hyderabad,2025-03-14 02:52:23,3,827.79,29.13,60.08,17.41,38.15,53.24,30.15,26,success
Jaipur,2025-03-14 02:52:26,4,1041.41,29.82,30.4,16.45,56.07,91.81,25.39,35,success
Patna,2025-03-14 02:52:28,5,1321.79,20.91,28.97,9.54,106.72,142.27,28.52,22,success
Delhi,2025-03-14 03:25:18,5,2910.61,34.96,2.57,34.81,200.85,322.25,26.3,28,success
Mumbai,2025-03-14 03:25:21,5,5287.17,106.93,2.91,98.23,389.15,494.96,28.09,58,success
Chennai,2025-03-14 03:25:23,3,1001.36,17.65,6.88,30.99,33,45.23,28.49,83,success
Kolkata,2025-03-14 03:25:26,5,1482.01,31.53,32.19,30.28,108,168.8,29.52,50,success
Bengaluru,2025-03-14 03:25:28,3,867.84,28.79,31.83,6.26,35.59,46.29,26.39,63,success
Ahmedabad,2025-03-14 03:25:30,2,417.23,13.2,45.06,3.46,21.5,48.42,27.05,40,success
Lucknow,2025-03-14 03:25:33,5,974.66,12.85,16.45,7.87,85.23,125.58,28.18,25,success
Hyderabad,2025-03-14 03:25:35,3,827.79,29.13,60.08,17.41,38.15,53.24,30.15,26,success
Jaipur,2025-03-14 03:25:37,4,1041.41,29.82,30.4,16.45,56.07,91.81,25.39,35,success
Patna,2025-03-14 03:25:40,5,1321.79,20.91,28.97,9.54,106.72,142.27,28.52,22,success
Delhi,2025-03-14 04:17:59,5,3124.24,56.89,15.91,48.16,217.82,330.2,29.02,23,success
Mumbai,2025-03-14 04:18:02,5,4699.71,119.27,15.38,121.12,356.42,448.91,28.93,54,success
Chennai,2025-03-14 04:18:05,3,754.36,21.08,17.88,50.55,25.07,33.77,30.41,74,success
Kolkata,2025-03-14 04:18:08,5,1214.98,29.13,92.98,49.11,104.33,150.32,32.3,38,success
Bengaluru,2025-03-14 04:18:10,3,634.19,13.02,95.84,7.57,39.05,45.81,29.15,43,success
Ahmedabad,2025-03-14 04:18:13,3,380.52,8.14,67.95,3.79,21.03,50.43,30.14,29,success
Lucknow,2025-03-14 04:18:16,5,761.03,10.71,63.66,29.56,97.78,133.15,31.16,21,success
Hyderabad,2025-03-14 04:18:18,3,687.6,19.88,83.69,17.64,33.41,47.22,32.83,22,success
Jaipur,2025-03-14 04:18:21,4,1081.47,28.45,58.65,20.27,59.12,96.63,27.89,30,success
Patna,2025-03-14 04:18:24,5,1121.52,17.48,79.39,14.66,96.61,127.52,31.06,19,success
Delhi,2025-03-14 05:14:38,5,3631.59,89.11,65.09,69.62,275.11,392.31,31.58,17,success
Mumbai,2025-03-14 05:14:40,5,4379.27,146.69,55.08,137.33,359.52,451.92,29.78,50,success
Chennai,2025-03-14 05:14:43,3,727.65,29.82,38.62,66.76,30.78,39.16,31.92,67,success
Kolkata,2025-03-14 05:14:45,5,1174.93,25.02,175.95,63.9,123.08,166.46,34.5,29,success
Bengaluru,2025-03-14 05:14:47,4,727.65,13.2,154.5,11.21,49.99,56.82,29.78,38,success
Ahmedabad,2025-03-14 05:14:49,3,370.5,5.83,98.71,3.99,21.62,52.27,33.29,20,success
Lucknow,2025-03-14 05:14:51,5,727.65,8.57,101.57,30.28,100.48,136.33,33.61,17,success
Hyderabad,2025-03-14 05:14:54,3,620.84,14.91,114.44,20.03,33.63,47.06,34.42,20,success
Jaipur,2025-03-14 05:14:56,4,1161.58,28.79,87.26,24.56,66.13,105.62,29.97,25,success
Patna,2025-03-14 05:14:58,5,1108.17,12.68,147.34,16.45,110.85,142.23,33.57,17,success
Delhi,2025-03-14 06:20:50,5,4058.84,104.19,188.83,95.37,378.62,500.72,33.56,12,success
Mumbai,2025-03-14 06:20:53,5,3337.86,123.38,153.07,125.89,318.73,408.07,30.71,45,success
Chennai,2025-03-14 06:20:55,3,720.98,37.01,80.82,83.92,46.25,55.1,33.21,62,success
Kolkata,2025-03-14 06:20:57,5,1134.87,19.36,263.21,77.25,154.85,197.17,36.43,23,success
Bengaluru,2025-03-14 06:21:01,5,934.6,19.19,226.02,22.17,74.34,81.84,29.84,32,success
Ahmedabad,2025-03-14 06:21:03,3,357.15,3.6,128.75,4.05,22.09,54.13,35.41,15,success
Lucknow,2025-03-14 06:21:05,5,734.33,5.83,145.91,26.23,108.12,144.2,35.41,15,success
Hyderabad,2025-03-14 06:21:08,4,587.46,12.51,147.34,22.89,36.79,50.13,35.39,19,success
Jaipur,2025-03-14 06:21:10,4,1148.22,26.05,127.32,27.66,72.13,112.54,31.56,21,success
Patna,2025-03-14 06:21:12,5,1148.22,7.71,214.58,17.88,137.51,169.7,35.08,15,success
Delhi,2025-03-14 07:14:47,5,1281.74,58.26,151.63,102.04,127.97,169.32,34.69,12,success
Mumbai,2025-03-14 07:14:50,5,1562.12,51.41,226.02,87.74,176.66,240.55,30.58,50,success
Chennai,2025-03-14 07:14:53,3,540.73,21.94,134.47,62.94,47.92,55.02,32.81,67,success
Kolkata,2025-03-14 07:14:56,5,640.87,7.8,226.02,49.11,100.27,128.12,37.34,23,success
Bengaluru,2025-03-14 07:14:58,5,580.79,7.71,203.13,14.42,52.07,57.8,32.22,26,success
Ahmedabad,2025-03-14 07:15:01,3,287.06,1.31,117.3,2.62,17.68,49.97,37.08,13,success
Lucknow,2025-03-14 07:15:04,4,413.9,1.71,145.91,14.42,60.45,88.34,35.95,15,success
Hyderabad,2025-03-14 07:15:06,4,420.57,5.18,143.05,10.61,30.56,38.81,36.31,18,success
Jaipur,2025-03-14 07:15:09,3,433.92,5.83,123.02,11.44,32.35,65.03,32.73,18,success
Patna,2025-03-14 07:15:12,4,547.41,2.49,175.95,11.44,70.39,94.59,37.56,13,success
Delhi,2025-03-14 08:19:29,4,794.41,26.39,153.07,45.3,68.33,96.87,34.98,12,success
Mumbai,2025-03-14 08:19:31,5,894.55,22.96,226.02,53.88,115.29,169.34,30.42,51,success
Chennai,2025-03-14 08:19:33,4,473.98,12.85,178.81,48.64,53.61,61.4,32.43,69,success
Kolkata,2025-03-14 08:19:35,5,520.71,5.66,208.86,35.29,78.3,101.12,38.33,19,success
Bengaluru,2025-03-14 08:19:38,4,413.9,4.2,175.95,7.99,36.5,41.52,33.54,22,success
Ahmedabad,2025-03-14 08:19:40,3,270.37,1,113.01,1.77,16.26,44.48,37.98,11,success
Lucknow,2025-03-14 08:19:43,3,353.81,1.15,131.61,7.63,42.98,70.81,36.51,15,success
Hyderabad,2025-03-14 08:19:45,4,420.57,5.66,150.2,10.73,33.6,41.17,36.88,16,success
Jaipur,2025-03-14 08:19:47,3,350.48,3.68,115.87,7.39,26.38,58.03,33.75,15,success
Patna,2025-03-14 08:19:50,4,417.23,1.74,154.5,7.39,50.16,74.5,38.25,12,success
Delhi,2025-03-14 09:16:27,4,627.52,16.62,144.48,26.46,44.66,67.01,34.71,13,success
Mumbai,2025-03-14 09:16:29,4,594.14,15.42,174.52,36.72,72.27,112.33,30.18,52,success
Chennai,2025-03-14 09:16:32,5,447.27,10.54,185.97,39.1,52,60.93,33.44,68,success
Kolkata,2025-03-14 09:16:34,5,487.33,6.08,200.27,32.42,70.12,91.07,39,17,success
Bengaluru,2025-03-14 09:16:36,4,357.15,3.77,153.07,5.31,28.28,32.95,34.1,22,success
Ahmedabad,2025-03-14 09:16:39,3,267.03,0.94,108.72,1.39,15.57,41.12,38.49,11,success
Lucknow,2025-03-14 09:16:41,3,340.46,1.14,124.45,5.9,37.85,65.46,37.12,14,success
Hyderabad,2025-03-14 09:16:43,4,453.95,7.63,160.22,13.59,37.57,45.37,37.28,15,success
Jaipur,2025-03-14 09:16:46,3,340.46,3.64,111.58,6.62,25.34,56.71,33.31,16,success
Patna,2025-03-14 09:16:48,4,383.85,1.76,147.34,6.26,42.95,67.31,38.65,11,success
Delhi,2025-03-14 10:16:21,4,707.63,21.76,174.52,43.39,60.41,87.31,33.39,16,success
Mumbai,2025-03-14 10:16:24,4,473.98,9.77,151.63,24.56,47.3,72.66,29.92,52,success
Chennai,2025-03-14 10:16:27,3,453.95,12.85,137.33,30.52,32.15,39.85,31.86,70,success
Kolkata,2025-03-14 10:16:30,5,667.57,13.2,211.72,43.39,88.66,115.28,39.06,15,success
Bengaluru,2025-03-14 10:16:32,3,340.46,3.94,137.33,3.64,22.63,27.3,34.26,22,success
Ahmedabad,2025-03-14 10:16:35,3,267.03,1.08,100.14,1.13,15.31,43.42,38.67,10,success
Lucknow,2025-03-14 10:16:38,3,320.44,1.52,118.73,2.65,23.36,41.99,37.06,14,success
Hyderabad,2025-03-14 10:16:41,5,500.68,10.2,181.68,17.17,42.94,51.05,37.37,15,success
Jaipur,2025-03-14 10:16:43,3,313.76,3,108.72,5.31,16.84,36.58,33.9,15,success
Patna,2025-03-14 10:16:46,4,500.68,4.67,161.65,8.82,57.02,74.83,38.63,11,success
Delhi,2025-03-14 11:14:38,4,854.49,33.59,163.08,61.04,71.5,103.98,33.87,14,success
Mumbai,2025-03-14 11:14:40,4,487.33,11.31,158.79,29.33,52.72,80.68,30.01,51,success
Chennai,2025-03-14 11:14:42,2,507.36,19.19,87.98,33.85,23.52,30.41,31.16,73,success
Kolkata,2025-03-14 11:14:45,5,867.84,21.59,203.13,50.55,110.58,147.08,38.5,15,success
Bengaluru,2025-03-14 11:14:47,3,350.48,5.23,131.61,3.7,20.46,25,33.72,22,success
Ahmedabad,2025-03-14 11:14:50,3,270.37,1.67,100.14,1.24,15.07,41.89,38.26,10,success
Lucknow,2025-03-14 11:14:52,3,337.12,2.53,114.44,3.16,24.33,42.75,35.78,16,success
Hyderabad,2025-03-14 11:14:55,5,560.76,14.22,183.11,20.27,46.38,54.97,37.09,15,success
Jaipur,2025-03-14 11:14:57,3,320.44,3.47,107.29,5.13,16.68,36.84,33.15,15,success
Patna,2025-03-14 11:15:00,4,594.14,9.43,155.93,11.21,67.13,86.72,38,11,success
Delhi,2025-03-14 12:29:07,5,934.6,36.67,154.5,66.76,88.11,125.47,28.61,26,success
Mumbai,2025-03-14 12:29:10,4,494,14.22,148.77,26.23,47.72,77.6,29.88,50,success
Chennai,2025-03-14 12:29:13,2,520.71,23.99,47.92,30.52,16.62,22.78,29.75,75,success
Kolkata,2025-03-14 12:29:15,5,974.66,26.05,165.94,47.21,113.22,155.84,34.08,30,success
Bengaluru,2025-03-14 12:29:18,3,370.5,7.88,121.59,4.05,19.91,24.53,30.38,27,success
Ahmedabad,2025-03-14 12:29:20,2,277.04,2.51,98.71,1.25,14.64,39.89,37.2,11,success
Lucknow,2025-03-14 12:29:22,3,357.15,3.94,107.29,3.28,25.47,44.18,34.16,19,success
Hyderabad,2025-03-14 12:29:25,4,620.84,19.54,174.52,22.65,48.53,57.49,36.47,15,success
Jaipur,2025-03-14 12:29:27,3,333.79,4.28,107.29,5.07,18.66,41.23,32.53,16,success
Patna,2025-03-14 12:29:30,4,694.28,15.42,138.76,12.88,74.53,96.56,35.73,13,success
Delhi,2025-03-14 13:21:51,5,907.9,27.42,151.63,51.5,102.76,143.02,26.06,47,success
Mumbai,2025-03-14 13:21:54,3,520.71,17.14,131.61,22.65,43.65,76.64,32.03,35,success
Chennai,2025-03-14 13:21:56,2,540.73,28.79,20.21,25.03,13.15,19.35,29.19,76,success
Kolkata,2025-03-14 13:21:58,5,1028.06,28.1,115.87,42.44,99.44,144.06,30.96,66,success
Bengaluru,2025-03-14 13:22:01,3,467.3,17.31,107.29,6.86,22,27.15,30.14,28,success
Ahmedabad,2025-03-14 13:22:03,2,293.73,4.84,92.98,1.48,14.89,39.55,35.04,15,success
Lucknow,2025-03-14 13:22:06,3,403.88,5.83,95.84,3.58,28.99,48.63,30.01,45,success
Hyderabad,2025-03-14 13:22:09,4,881.2,37.7,138.76,32.42,55.03,65.71,33.19,25,success
Jaipur,2025-03-14 13:22:11,3,400.54,8.31,101.57,7.63,22.54,48.59,26.6,47,success
Patna,2025-03-14 13:22:13,5,821.11,21.94,110.15,13.47,80.29,106.98,30.97,37,success
Delhi,2025-03-14 14:13:50,5,821.11,21.94,130.18,37.67,88.56,128.46,25.06,53,success
Mumbai,2025-03-14 14:13:53,3,560.76,16.62,123.02,21.7,44.58,82.47,31.03,40,success
Chennai,2025-03-14 14:13:55,2,627.52,31.53,7.06,25.99,15.19,22.52,28.6,77,success
Kolkata,2025-03-14 14:13:58,5,1028.06,28.45,72.96,36.72,79.13,123.51,30.96,66,success
Bengaluru,2025-03-14 14:14:00,3,560.76,22.96,97.28,10.61,26.48,32.64,29.17,38,success
Ahmedabad,2025-03-14 14:14:03,2,313.76,6.08,89.41,1.71,15.77,40.21,33.04,19,success
Lucknow,2025-03-14 14:14:05,3,473.98,7.88,86.55,5.66,35.66,57.21,28.01,51,success
Hyderabad,2025-03-14 14:14:07,4,1228.33,53.47,92.98,42.92,65.02,78.85,33.19,25,success
Jaipur,2025-03-14 14:14:10,3,514.03,12.34,92.98,11.21,28.48,57.71,27.6,44,success
Patna,2025-03-14 14:14:12,5,1001.36,28.45,79.39,13.95,89.02,122.57,29.97,42,success
Delhi,2025-03-14 15:15:28,4,781.06,20.39,105.86,29.8,72.64,109.97,24.06,53,success
Mumbai,2025-03-14 15:15:30,3,587.46,15.42,121.59,20.98,44.88,87.23,31,37,success
Chennai,2025-03-14 15:15:32,2,747.68,33.59,1.39,31.47,20.7,29.58,28.35,78,success
Kolkata,2025-03-14 15:15:34,4,961.3,26.05,45.06,30.52,62.15,103.28,29.96,74,success
Bengaluru,2025-03-14 15:15:37,3,554.09,19.71,100.14,10.97,29.68,36.77,26.85,48,success
Ahmedabad,2025-03-14 15:15:39,2,330.45,6.43,89.41,1.91,16.89,41.06,32.04,20,success
Lucknow,2025-03-14 15:15:41,3,540.73,9.85,82.25,9.89,43.91,66.85,27.01,54,success
Hyderabad,2025-03-14 15:15:43,4,1321.79,51.41,69.38,43.87,70.07,86.34,31.19,37,success
Jaipur,2025-03-14 15:15:46,3,580.79,13.54,87.26,12.52,33.69,66.53,26.6,50,success
Patna,2025-03-14 15:15:48,5,1174.93,33.59,58.65,14.19,98.48,137.97,27.97,51,success
Delhi,2025-03-14 16:18:35,4,761.03,18.51,87.98,22.41,60.42,92.84,23.06,56,success
Mumbai,2025-03-14 16:18:37,3,687.6,17.82,114.44,23.37,48,94.56,29.03,54,success
Chennai,2025-03-14 16:18:40,3,841.14,31.19,0.23,32.42,25.79,36.29,27.75,80,success
Kolkata,2025-03-14 16:18:42,4,921.25,24.33,32.19,26.7,53.69,91.4,28.96,79,success
Bengaluru,2025-03-14 16:18:45,3,507.36,15.59,103,10.85,31.06,38.51,25.61,54,success
Ahmedabad,2025-03-14 16:18:47,2,353.81,6.77,89.41,2.18,18.22,41.96,31.04,23,success
Lucknow,2025-03-14 16:18:50,4,614.17,11.82,77.25,12.99,52.63,76.49,24.01,69,success
Hyderabad,2025-03-14 16:18:52,4,1361.85,45.93,60.8,39.58,74.13,92.02,30.19,42,success
Jaipur,2025-03-14 16:18:54,3,600.82,15.08,77.25,12.88,35.03,69.21,25.6,53,success
Patna,2025-03-14 16:18:57,5,1295.09,34.62,46.49,13.71,104.66,148.22,26.97,54,success
Delhi,2025-03-14 17:11:55,3,687.6,15.59,83.69,16.21,46.5,73.79,23.06,56,success
Mumbai,2025-03-14 17:11:58,4,847.82,22.28,103,26.94,54.96,108.48,29,51,success
Chennai,2025-03-14 17:12:01,3,947.95,28.79,0.07,29.33,31.33,44.01,27.67,81,success
Kolkata,2025-03-14 17:12:04,4,921.25,23.99,24.68,24.08,51.99,89.8,27.96,89,success
Bengaluru,2025-03-14 17:12:07,3,487.33,14.05,103,10.85,32.07,39.52,24.87,58,success
Ahmedabad,2025-03-14 17:12:10,2,367.17,6.6,85.12,2.35,19.26,42.9,31.04,23,success
Lucknow,2025-03-14 17:12:13,4,687.6,13.54,67.95,12.64,59.61,84.51,24.01,69,success
Hyderabad,2025-03-14 17:12:15,5,1468.66,47.3,54.36,37.67,80.74,100.32,28.68,54,success
Jaipur,2025-03-14 17:12:18,3,574.11,15.08,71.53,13.71,33.03,66.61,23.17,31,success
Patna,2025-03-14 17:12:21,5,1361.85,34.27,39.34,13.11,108.31,152.14,25.97,61,success
Delhi,2025-03-14 18:20:10,3,594.14,12.51,87.98,12.64,37.14,59.3,23.06,53,success
Mumbai,2025-03-14 18:20:13,4,947.95,26.73,91.55,28.85,58.75,116.01,29.03,54,success
Chennai,2025-03-14 18:20:15,3,1054.76,28.79,0.02,27.9,36.22,50.04,27.67,81,success
